customer_id,date,platform,text
CUST-00297,2026-01-02,social,I am disappointed with recurring bugs.
CUST-00297,2026-02-22,social,Requesting more information about pricing.
CUST-00297,2025-08-07,social,Team solved my issue quickly.
CUST-00297,2025-04-30,social,Need an update on my support ticket.
CUST-00298,2025-02-06,social,Very satisfied with product quality.
CUST-00298,2026-01-28,social,"Terrible experience, issue still unresolved."
CUST-00298,2025-06-07,social,Very satisfied with product quality.
CUST-00298,2025-12-14,social,Support is slow and not helpful.
CUST-00298,2025-08-13,social,Question about product features.
CUST-00298,2025-10-18,social,Need an update on my support ticket.
CUST-00299,2025-08-28,social,Great service and fast support response.
CUST-00299,2025-07-27,social,"Terrible experience, issue still unresolved."
CUST-00299,2025-04-09,social,Great service and fast support response.
CUST-00299,2025-06-29,social,Team solved my issue quickly.
CUST-00299,2025-04-13,social,Very satisfied with product quality.
CUST-00299,2025-05-11,social,I am disappointed with recurring bugs.
CUST-00299,2025-07-25,social,Team solved my issue quickly.
CUST-00300,2025-05-20,social,Great service and fast support response.
CUST-00300,2025-09-13,social,Requesting more information about pricing.
CUST-00300,2025-07-23,social,I am disappointed with recurring bugs.
CUST-00300,2025-03-15,social,Team solved my issue quickly.
CUST-00302,2025-01-14,social,Great service and fast support response.
CUST-00302,2026-01-20,social,Team solved my issue quickly.
CUST-00302,2025-04-12,social,Team solved my issue quickly.
CUST-00302,2026-02-03,social,Question about product features.
CUST-00302,2025-04-25,social,Support is slow and not helpful.
CUST-00302,2025-11-18,social,Team solved my issue quickly.
CUST-00303,2025-01-26,social,Team solved my issue quickly.
CUST-00303,2025-07-22,social,Need an update on my support ticket.
CUST-00303,2025-09-27,social,Need an update on my support ticket.
CUST-00303,2025-01-27,social,Very satisfied with product quality.
CUST-00303,2025-01-27,social,I am disappointed with recurring bugs.
CUST-00303,2025-12-01,social,Great service and fast support response.
CUST-00304,2025-12-11,social,Team solved my issue quickly.
CUST-00304,2025-06-28,social,Team solved my issue quickly.
CUST-00304,2025-06-22,social,Team solved my issue quickly.
CUST-00304,2025-12-05,social,Great service and fast support response.
CUST-00304,2025-02-05,social,I am disappointed with recurring bugs.
CUST-00305,2025-07-30,social,Question about product features.
CUST-00305,2025-12-29,social,Requesting more information about pricing.
CUST-00306,2026-02-20,social,Great service and fast support response.
CUST-00307,2026-01-28,social,Requesting more information about pricing.
CUST-00307,2025-11-18,social,Support is slow and not helpful.
CUST-00307,2026-01-17,social,Great service and fast support response.
CUST-00307,2025-01-22,social,Very satisfied with product quality.
CUST-00308,2026-02-15,social,Team solved my issue quickly.
CUST-00308,2025-09-06,social,Team solved my issue quickly.
CUST-00308,2025-11-23,social,Support is slow and not helpful.
CUST-00308,2025-04-12,social,Question about product features.
CUST-00309,2026-02-18,social,Team solved my issue quickly.
CUST-00309,2025-09-06,social,Question about product features.
CUST-00309,2025-04-07,social,Very satisfied with product quality.
CUST-00309,2025-12-22,social,"Terrible experience, issue still unresolved."
CUST-00309,2025-11-26,social,Very satisfied with product quality.
CUST-00310,2025-07-30,social,Very satisfied with product quality.
CUST-00310,2025-10-26,social,Question about product features.
CUST-00312,2025-11-28,social,Very satisfied with product quality.
CUST-00313,2025-11-08,social,Very satisfied with product quality.
CUST-00313,2025-09-28,social,Very satisfied with product quality.
CUST-00313,2025-04-05,social,Great service and fast support response.
CUST-00313,2025-01-13,social,Support is slow and not helpful.
CUST-00314,2025-06-04,social,Team solved my issue quickly.
CUST-00315,2026-01-21,social,Team solved my issue quickly.
CUST-00315,2025-03-18,social,Support is slow and not helpful.
CUST-00315,2025-05-17,social,Great service and fast support response.
CUST-00315,2025-03-22,social,Great service and fast support response.
CUST-00317,2025-11-16,social,Team solved my issue quickly.
CUST-00317,2025-11-15,social,Support is slow and not helpful.
CUST-00317,2025-04-22,social,Team solved my issue quickly.
CUST-00317,2025-09-11,social,"Terrible experience, issue still unresolved."
CUST-00317,2025-01-11,social,Very satisfied with product quality.
CUST-00317,2025-06-11,social,Need an update on my support ticket.
CUST-00317,2026-01-01,social,Very satisfied with product quality.
CUST-00318,2025-02-13,social,I am disappointed with recurring bugs.
CUST-00318,2025-11-02,social,Team solved my issue quickly.
CUST-00318,2026-02-17,social,Question about product features.
CUST-00320,2025-03-11,social,"Terrible experience, issue still unresolved."
CUST-00321,2025-07-30,social,Very satisfied with product quality.
CUST-00321,2025-07-21,social,Team solved my issue quickly.
CUST-00321,2025-04-25,social,Support is slow and not helpful.
CUST-00321,2025-04-05,social,Team solved my issue quickly.
CUST-00322,2025-08-12,social,Great service and fast support response.
CUST-00322,2025-04-26,social,Very satisfied with product quality.
CUST-00322,2025-01-27,social,Great service and fast support response.
CUST-00322,2025-01-01,social,Team solved my issue quickly.
CUST-00323,2025-05-18,social,Team solved my issue quickly.
CUST-00323,2025-05-08,social,I am disappointed with recurring bugs.
CUST-00323,2025-12-03,social,Question about product features.
CUST-00324,2025-10-29,social,Very satisfied with product quality.
CUST-00324,2025-04-21,social,Very satisfied with product quality.
CUST-00324,2025-11-12,social,I am disappointed with recurring bugs.
CUST-00324,2025-10-18,social,Very satisfied with product quality.
CUST-00325,2025-01-12,social,Great service and fast support response.
CUST-00325,2025-05-31,social,Support is slow and not helpful.
CUST-00326,2025-04-12,social,Very satisfied with product quality.
CUST-00326,2025-12-16,social,I am disappointed with recurring bugs.
CUST-00326,2026-01-30,social,Requesting more information about pricing.
CUST-00326,2026-01-27,social,"Terrible experience, issue still unresolved."
CUST-00328,2025-06-28,social,I am disappointed with recurring bugs.
CUST-00328,2025-01-16,social,Team solved my issue quickly.
CUST-00328,2025-05-28,social,Question about product features.
CUST-00328,2025-07-31,social,Great service and fast support response.
CUST-00328,2025-06-16,social,Great service and fast support response.
CUST-00328,2025-07-05,social,Team solved my issue quickly.
CUST-00329,2025-09-14,social,Great service and fast support response.
CUST-00329,2025-03-03,social,Support is slow and not helpful.
CUST-00330,2025-02-11,social,Requesting more information about pricing.
CUST-00330,2025-11-10,social,Great service and fast support response.
CUST-00330,2025-02-07,social,"Terrible experience, issue still unresolved."
CUST-00330,2025-01-13,social,Support is slow and not helpful.
CUST-00330,2025-05-16,social,I am disappointed with recurring bugs.
CUST-00330,2026-02-14,social,Requesting more information about pricing.
CUST-00330,2026-01-04,social,Question about product features.
CUST-00330,2026-02-07,social,Support is slow and not helpful.
CUST-00331,2025-12-14,social,Very satisfied with product quality.
CUST-00331,2025-10-06,social,Very satisfied with product quality.
CUST-00331,2025-12-16,social,Very satisfied with product quality.
CUST-00332,2025-09-02,social,Support is slow and not helpful.
CUST-00332,2025-04-12,social,Team solved my issue quickly.
CUST-00332,2025-12-16,social,I am disappointed with recurring bugs.
CUST-00332,2025-01-03,social,Team solved my issue quickly.
CUST-00332,2025-04-12,social,Very satisfied with product quality.
CUST-00332,2025-01-25,social,Great service and fast support response.
CUST-00332,2025-09-14,social,Requesting more information about pricing.
CUST-00333,2026-01-28,social,Question about product features.
CUST-00335,2025-10-06,social,I am disappointed with recurring bugs.
CUST-00335,2025-10-04,social,I am disappointed with recurring bugs.
CUST-00335,2026-03-04,social,Question about product features.
CUST-00335,2025-06-03,social,Very satisfied with product quality.
CUST-00335,2025-04-04,social,Very satisfied with product quality.
CUST-00335,2025-09-08,social,"Terrible experience, issue still unresolved."
CUST-00335,2025-10-09,social,Requesting more information about pricing.
CUST-00336,2025-04-25,social,Need an update on my support ticket.
CUST-00336,2026-02-18,social,Very satisfied with product quality.
CUST-00336,2025-08-01,social,Support is slow and not helpful.
CUST-00336,2025-05-21,social,Great service and fast support response.
CUST-00336,2025-06-24,social,I am disappointed with recurring bugs.
CUST-00336,2025-02-02,social,Team solved my issue quickly.
CUST-00337,2025-08-15,social,Team solved my issue quickly.
CUST-00337,2025-05-18,social,Requesting more information about pricing.
CUST-00337,2025-04-21,social,Question about product features.
CUST-00337,2026-03-04,social,Team solved my issue quickly.
CUST-00337,2025-01-22,social,Requesting more information about pricing.
CUST-00337,2025-12-13,social,Great service and fast support response.
CUST-00338,2025-06-17,social,Requesting more information about pricing.
CUST-00338,2026-01-26,social,I am disappointed with recurring bugs.
CUST-00338,2025-06-29,social,Question about product features.
CUST-00338,2026-01-11,social,Support is slow and not helpful.
CUST-00339,2025-11-27,social,Question about product features.
CUST-00339,2025-11-16,social,Great service and fast support response.
CUST-00339,2025-09-23,social,Support is slow and not helpful.
CUST-00339,2025-06-07,social,Question about product features.
CUST-00339,2025-11-29,social,Requesting more information about pricing.
CUST-00339,2025-01-26,social,I am disappointed with recurring bugs.
CUST-00339,2025-11-01,social,Need an update on my support ticket.
CUST-00339,2025-10-12,social,Great service and fast support response.
CUST-00342,2025-08-10,social,Requesting more information about pricing.
CUST-00342,2025-04-24,social,"Terrible experience, issue still unresolved."
CUST-00343,2025-03-26,social,Very satisfied with product quality.
CUST-00344,2025-09-15,social,Requesting more information about pricing.
CUST-00344,2025-04-21,social,Great service and fast support response.
CUST-00344,2026-02-23,social,Question about product features.
CUST-00344,2025-06-02,social,Question about product features.
CUST-00344,2026-01-07,social,Great service and fast support response.
CUST-00344,2025-12-03,social,I am disappointed with recurring bugs.
CUST-00345,2026-02-09,social,"Terrible experience, issue still unresolved."
CUST-00345,2025-06-25,social,I am disappointed with recurring bugs.
CUST-00345,2025-06-14,social,Question about product features.
CUST-00345,2025-11-04,social,Team solved my issue quickly.
CUST-00345,2025-06-18,social,Great service and fast support response.
CUST-00346,2025-01-05,social,Very satisfied with product quality.
CUST-00347,2026-01-13,social,Support is slow and not helpful.
CUST-00347,2025-12-03,social,Need an update on my support ticket.
CUST-00347,2025-02-06,social,Great service and fast support response.
CUST-00348,2025-12-30,social,Very satisfied with product quality.
CUST-00348,2025-03-11,social,I am disappointed with recurring bugs.
CUST-00348,2025-09-09,social,Very satisfied with product quality.
CUST-00348,2025-03-11,social,I am disappointed with recurring bugs.
CUST-00348,2025-03-03,social,Team solved my issue quickly.
CUST-00348,2025-07-03,social,Team solved my issue quickly.
CUST-00348,2025-07-28,social,Support is slow and not helpful.
CUST-00348,2025-08-28,social,Very satisfied with product quality.
